127.0.0.1 - - [29/Aug/2023:09:11:27 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/index.jsp HTTP/1.1" 200 7492
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/js/breakpoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/js/browser.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/js/jquery.dropotron.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/images/1.jpg HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/css/main.css?=3 HTTP/1.1" 200 71155
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/images/banner03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/images/banner02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/images/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/images/5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/images/4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/images/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/css/fontawesome-all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /projectC/images/1.jpg HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:27 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:44 +0900] "GET /projectC/index.jsp HTTP/1.1" 200 7492
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:44 +0900] "GET /projectC/images/1.jpg HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:44 +0900] "GET /projectC/assets/css/main.css?=3 HTTP/1.1" 200 71155
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:44 +0900] "GET /projectC/images/1.jpg HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:44 +0900] "GET /projectC/index.jsp HTTP/1.1" 200 7492
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:44 +0900] "GET /projectC/images/1.jpg HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:44 +0900] "GET /projectC/assets/css/main.css?=3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:44 +0900] "GET /projectC/images/1.jpg HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:45 +0900] "GET /projectC/index.jsp HTTP/1.1" 200 7492
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:45 +0900] "GET /projectC/assets/css/main.css?=3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:45 +0900] "GET /projectC/images/1.jpg HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [29/Aug/2023:09:11:45 +0900] "GET /projectC/images/1.jpg HTTP/1.1" 404 836
